review_id,user_id,business_id,stars,useful,funny,cool,text
48zR1-8KH3ETh8JnB9a10Q,ampl9viGAbRBzXCvah-o1A,Lg7aBaURc2MiAhM4ZJldvQ,3.0,0,0,0,"Not the best but certainly not worst. I needed a 1 night stay for a nearby conference I was attending. I booked through Hotwire (likely the last I will for hotels) so I wasn't able to check out the reviews ahead of time. The review are not all lies. I stayed in the 1000 bldg, room was satisfactorily clean, decent view of the lake. I did spot 1 adult roach on the bathroom floor in middle of the night. Staff was friendly, the vending and beverage machines in this particular building were both out of service. There is a Walmart less than 5 mins away making it perfect for those forgotten items and there a tons of restaurants and things to do in the area."
hMpeX9VpJuWrINK5AqT81w,XXP2Tl5Ch34LjoVFjM64NA,a6Mp8OCNA8IubxHUxILhwg,5.0,1,0,1,"YUM YUM YUM, til the Daddy takes the taco awaaaaayyy.....All I can say is:The queso is delish-any kind....so is the salsa....You can never go wrong with the fajitas here, ever!The lunch special with the fajita meat tacos will fill and satisfy!The cheese enchiladas with the chile sauce=the best I have had..Ever!They make mean Margaritas and have good beers.....Red, red wine you make me feel so fine.....When you order to go, they have it ready for you super fast, and never with hassle or attitude. This place gets wicked crazy on the weekends (evenings), just be advised...There is a nearby Baskin Robbins for those who want to really do themselves in, too.......I'm just sayin'...............Muchos gracias, Maudie's for always being worth it!  Simply Irresistable!"
tOAt41N8cBcrC_wR78YbVg,LChHjB-MN27GdqcojvX9rg,EwUahd4SYKdPH1p1Cpe5fg,5.0,1,1,1,"You must order the fries!!My girlfriends and I used to go here all the time in college. I even ely went back with my little brother, and he absolutely loved his meal!Of course to start, we shared black pepper fries and avocado fries to start. The dipping sauce accompanying the fries is perfection.We both completely cleaned our plates. He ordered the chicken fried chicken and subbed rice pilaf and green beans. As he was eating,  he kept commenting on how fresh and tasty the gravy was while also praising the tender and juicy the chicken.I got the three veggie plate, with max and cheese, braised collard greens with bacon, and green beans. I'm happy to see that the place is still packed and the quality is just as good if not better than I remember from my college days in Austin."
2sWIgCND93_dBF3UJSIzcg,MpsfDArMlLZUWQrYkbGDZA,V16Mua3SnXLt95N4EEolTw,2.0,3,3,0,"smallwares defines meh.  the fried kale does a disservice to kale, insults it, even.  and speaking of service, don't bother them.  they are busy busy busy with their little friends in the crowd.  sigh.  i had put a moratorium on bad food while on vacation, but this place ruined my streak."
7F8c9zVYdaTRzCQGSvhx5Q,dOK5EQIpJISIF_XChImxDA,oz882XuZCxajKo64Opgq_Q,1.0,1,0,0,"Waited for over an hour for a table of 10. Was told by the hostess it would be 40 mins. Watched tons of other patrons, large parties, that came in after us get seated - these people did not have reservations - I know because they gave them those pagers that notifies you when your table is ready. Witnessing whole tables get filled with patrons that arrived after my party, when ours was waiting for over an hour is frustrating. The hostess (the obese woman, with terrible dyed black hair) was so rude when I asked how much longer it would be for a table (this is after waiting for an hour). She refused to provide a time frame for how much longer we would need to wait, kept reminding us that we were walk-in's with a large party as if we didn't know.  She then decides to ask us how many children vs. adults there were in the party, and then seats a huge party with no children that came in after my party. The worse part is that the hostess proceeds to talk negatively about us to another employee while we are standing right there in front of her!!!  When we complained to a manager, she suddenly was willing to accommodate us immediately. So folks, this is how you get a table here: 1. wait over an hour when the hostess tells you the wait is less; 2. when you ask how much longer it's going to be, the hostess will respond unprofessionally and rudely, and won't really do anything more than that; 3. complain to a manager who will magically have a table available on the fly. Showed up at 6:30 PM, gave up at 8 PM. After all that, we just decided to leave and not even eat."
xWt6pC9IU_9CG6N6U5IIww,khDU0BwZl1PZMwleTje89Q,MH15A8iP8JSQRTXvYfqi8w,4.0,0,0,0,"I don't really like burger boutique places, mostly because I can do it myself for much cheaper. But grub has awesome turkey and chickpea burgers. The buns are hand crafted, baked daily and everything from the vegetables to the sauces really taste fresh. Their milkshakes are great and available with alcohol. It's a nice place for a casual date or family meal."
GUt7yQr8pDSESLNd4qqrAA,yhxCt9NS6uepdp6i-hY8xw,lt1ug5EbtOKY2WagY62U3g,5.0,0,0,0,"Went there last week with friends - line moved really fast and we all agreed, incredible food for a fair price.  What more could you want for a take out?  Short of complimentary wine (like THAT would ever happen) I can't see how they could improve!"
rFuzDG8Xa9gztoRd0mKyTQ,MeAFPt4GONmRVRh_UdqTDw,PvsrQOlk1T6reEzpXzRmCw,5.0,0,0,0,Great service in a small family run restaurant ! The beef Iskender was outstanding ! Definitely going to return for more !!
UvEpb-gHUnBUrCLT5cHPHg,9e3LZifYx9PiwccDTFyEBQ,C2GM816dEk3moAVNPung_g,1.0,3,2,1,"The nurses are all rude. When you try to talk to them they act like you are bugging them from their gossiping. Every nurse i talked to was rude. But there was one that was beyond rude. Dark short hair, glasses, and the rudest person i have ever met at a hospital. I would never bring my children here, if they dont like working people they shouldnt be at a hospital. FIRE THAT DARK HAIRED WOMAN. She is beyond rude. I hate this place."
YwxZVjxeEyXJuvso2fixjw,MJ9GzJTVMJ6ho_lD5I3ezQ,H_RM2u1WWGU1HkKZrYq2Ow,5.0,0,0,0,"Such good donuts. High quality ingredients and such a wide variety of flavors. The chicken on honey glaze donut (at the Hawthorne location) is actually REALLY GOOD. Think about dunking the best chicken nuggets into honey or something, similar flavor to that. The chicken on the donuts IS SO GOOD.Great music too.Just a heads up, they do sell out from time to time. I've seen them sell out by 4 or 5 on Saturdays and Sundays."
GFKuVeckKnWVnSOkIAJ9eg,YdHs4a_-U1OfV6ITKBd3oQ,HZ3faNlJpXJ86--ggnCCag,3.0,11,0,1,"I had booked a reservation through kayak weeks in advance of my flight down here in Orlando. I decided to give sixt a try after reading their reviews. I decided to go with their PCAR category at the time seeing how it was even cheaper than their economic cars (6 days totaling ~$193). It took us bit of walking to find the correct van stall spot in the airport as it seems like there are multiple places they can park, I found our van parked at A12 since it was lateish at the time ~10pm the van was empty. The front office is very new and modern given that they just opened a few years ago here.Unfortunately upon arrival they did run out the car in the category and had to give us a Scion FRS instead, not a deal breaker but mildly disappointed didn't get to try out an Audi or BMW. Also I thought the car could have been better maintained. Seemed like the alignment were off while we were driving it as it did make some cranking noise during braking and turning for a 7700+ miles car, the previous drivers most likely drove it really hard to let the car condition deteriorate. The representative was semi-hard selling on the additional insurance and fueling options but after a couple firm 'No' he did let it go. Also before I left the trip I had signed up for their Express checkout by pre-filling the required information online. I thought it would be like Avis/Hertz or Dollar rental members where the key and rental information would already be in the car upon arrival. Unfortunately I still had to go through a check-in process which I thought was again a bit of misleading or at least miscommunication to meAnother person mentioned the free bottled water and we helped ourselves to couple bottles as well. There's a small fridge to the corner with free coffee on top of the counter.My trip had a different drop off point in Tampa, during return it was pretty straightforward and painless the van came and picked us up within a minute after getting off the car in a heavy thunderstorm. Glad they had covering in their locations since Florida thunderstorms are so unpredictable.Overall its a decent experience, given that it was already late during our arrival we didn't have to wait too long. Reasonable prices and if they could improve on their inventory to match the reservation more closely I would definitely recommend it but from my experience the German rental company Sixt doesn't seem to be much different than your average budget car rental company"
HCDk5VdK3R8Onb8bFShT1w,a93LiFc3fuA_e7TPjv2zBg,fDdEF4gGLzvnlngrPQD2ug,3.0,3,0,0,"I am used to very, VERY good, authentic Thai food in Vermont, and was disappointed with the local Thai options after moving to Louisville.  No longer!  My family went to Thai Monkey Club today and all of our meals were excellent and very well priced...cheap even.  We talked about it all day and couldn't help but go back for more; we ordered delivery for dinner!  Can't get enough.  Go now, thank me later! :)Bonus: lots of gluten-free, soy-free and non-dairy options for those of us with awful food allergies.  Also, they were super nice to my 3 yo daughter...more bonus points!UPDATE: 12/15  This restaurant has had a change of ownership and sadly, it has lost it's yumminess.  It now seems to be my least favorite type of food- some type of pretentious Asian Fusion rather than straight Thai.  The pad thai did not hold a handle to what they used to make and the prices went up. My husband's dish was ok, but less flavorful and not spicy at all.  I am so sad.  We used to eat here regularly.  We will probably try one more time, but my hopes and not high.  Bummer."
avjR7b9JQ6S_2XmmLzOFHw,3g2WpRe1boyk-tG-0mfkrQ,i8yp39dEJ43Y2JroMXAy5w,5.0,0,1,0,It all looks very good.  I had the burrito and it was delicious!  Loaded with ingredients and very filling!  The steak was tender and very flavorful.  I will come here again! Sundays they give you a dollar off!
Z9BfXmKUc6liwHQ2z5TJQg,l5nknamQ9QTyGcoV7IbPUQ,f0oH9z87AU0buNUJlwCYXQ,3.0,1,1,1,"Love the similarities to Roscoes and I love that this place has no lotto but there are still a few big bugs to fix in order to put this beer bar into our rotation. The parking lot is a wreck and completely u inviting, the bartender got our order wrong when we were the ONLY people in the place, oh and we were the only people in the place on a Wednesday night. Niche German beer list is great and I hope this place keeps improving with time."
ZlYU0jJP_V3WhZmWysILfA,UBt-NGCUgWQALFNTrCUTSQ,bZiIIUcpgxh8mpKMDhdqbA,1.0,1,0,0,Wait time is ridiculous. Everyone else seems OK with that. Not me. Buffalo burger was bland. Service was bad. Gay/Bi bartender needs to learn to treat everyone equally. I got ignored. Reflected in her tip.
ZpuPm9Zt4ekGbzMHfmkikA,2_p6DWaUWKNzmLQ4CfsaBw,-bxpL8mmiZijlZmjfGiZ5w,1.0,1,0,0,"Horrible service. Many open tables in the joint and many more that had no customers, but weren't flipped from the previous customers. We were quoted 30 minutes and we sat for 45 with an update of 30 more. Tables were never being clean and the attitude was such of not caring about the customer, but hopefully waiting for the shift to end."
vTyu5GODcnqC1EmavvJQ7w,swiychtm8UwZwh3kt3XpWA,NTduNrzztKAcZtg9wEET9w,5.0,0,0,0,"I  like Indian and this is  best North Indian I have found thus far in Boston. Lentil Soup was awesome, Baingan Bhartha (eggplant dish) was very tasty and the portion was massive, Punjabii Paratha was solid and tasty. I'll be back to try more and bring my out of town Punjabi friends.  Ambiance was nice enough, location in Davis Square convenient to T. Price acceptable for quality.  Punjabi Grill!"
Mj2qY9yaKOQ2LcA_wc7A7w,8pLFYhWKzILEIYSl5qE-3w,NY_oCeK6mqVz-oJfbD0c4A,3.0,0,0,1,"Good ingredient selection. Small bowl. Nice service. Didn't try sushi. I'd go back again. It was good, not great."
b0zWsjLuj1za3rPXW0p3PA,P_EDndPH2gn55ecjfdrGhw,RdOCPtlsuz0XCf3r2bKPHw,1.0,0,0,0,"Let me start out with that this Petco is not every Petco. I am a tourist from Ohio and was only in Georgia for a few days and the Petco I normally go too is fantastic with knowledgeable staff that take great care of their animals (not just the fuzzy ones but the scales and finned ones too). This is the opposite of that place. So I stopped by just to see what a pet store this far from home has to offer. I love reptiles and fish and it is fun to see what everyone has and my reptile room has room for new tanks if I see a good deal on a reptile I want. I went in excited and ended up horrified at what I saw and witnessed from staff. The tanks were old which isn't the staffs fault and not a big deal I have seen old tanks like this taken care of well and look nice but they clearly didn't care to care about these tanks, algae and cyanobacteria abound with some tanks having incompatible fish shoved together. The icing came when I was at salt water and overheard the employee telling two customers that the fish they were looking at were damsels and I happen to look and see two SAILFIN TANGS! Not everyone may know salt water fish but there is a big difference between a tang and a damsel with the tang growing way way bigger. So what does someone do who knows more and can save a fish from being put into an improper home and saving a fishkeeper who doesn't know better a heartache? Politely point out that those aren't damsels but sailfin tangs and that get much bigger than a damsel would. And what does the employee do you wonder? Admits they aren't sure, maybe ask why I say that so they can learn and see what I see? Nope! She starts arguing with me very rudely! Says they are clearly and definitely damsels! So this back and forth continues and it starts to get heated and I'm at the point of pulling out my phone to show her what a sailfin tang looks like she can't deny it any more but my boyfriend pulls me away. I go to cool off a bit by going to the reptiles and hope the customers at least listen to me, especially since I said how I have been doing salt water and fish in general for years. What do I find? Not many reptiles those who are there being cared for, barely. I see leopard geckos and say how cute they are and the girl caring for them says that are weird and pulls one from under the carpet (which is a natural behavior) and proceeds to not set it down nicely but just tosses it. It is a living being for goodness sakes! Treat the poor thing with some care, even if you personally don't like it! I go back over to fish getting more and more disgusted with this place to find those customer getting both of the 'damsels' when tangs are very aggressive with the same species of tang. The employee comes back and says that 'other customer' (me) was right they are tangs and not damsels. And admits then that she knows little to nothing about salt water. Then why argue with me when I say how long I have been keeping aquariums? Why be selling animals you know nothing about?! This store disgusts me and makes me appreciate the one back home where the employees care and try to be as knowledgeable as possible for the sake of the animals. Petco, pay your people more so maybe they will care, hire people who care, or train them better (or better yet all three!) because this is why you get a bad name."
QYfKcYOOywOytAQ725zjSg,GWsRxc4vpoc5Zunr8SUcXg,3cJQN_dv1PysB7jw_PQozg,5.0,1,0,1,"My girlfriend and I are in Portland for a quick weekend getaway, and we are SO glad we found Bluehour - the BEST brunch we could have imagined!! $2 mimosas, great food, INCREDIBLE service all in a wonderful atmosphere. We spent hours there because we were genuinely enjoying ourselves so much. Couldn't recommend more. Thank you to Shaun and Beau for a great morning!!"
7m1L7mdcpM7azLXOloObiA,Fae_znodNFsEH1HQFz4OiQ,jMz_y_-cWMfiZF7Q5snE6Q,5.0,0,0,1,"After walking past this place numerous times, I finally found time to check it out and it was well worth the visit! They don't do much, but they do what they do well. Can't say I've ever had a Tonkatsu ramen before, I'm a huge fan of miso ramen and their thick, flavorful broths so when given an option to make the broth extra thick, I had to give it a go. Absolutely delicious! You can choose thin or thick noodles, how firm you want them, thickness of broth and amount of spice. There's some side dish options and during the week you can order lunch specials. Great flavors, quick service and reasonable prices. I'll be back for sure!"
-eXRk7BU7Ezteih_4g2Ffg,JmavBXer_idYIwWjT8dn6Q,j8pXI3yusIo1QT4SH9O5RQ,1.0,3,0,0,"Sad to say I will be finding a new doctor. When I have a issue I come here and it's never fixed. I also saw Dr.Bley , It was hard for me to get a appointment because I just got laid off and no income. He prescribed me the wrong medication that did nothing for what I came in for instead I was left with a yeast infection I couldn't afford to cure for another 2 weeks due to money issues. I wasted hundreds of co-pays and who knows how much they get paid by our insurance but I know they at least came up a extra 10,000 off of me for doing nothing."
4DUIiFbWYvKVmWGmlJAn5g,5wFEReUADfVdz_jyWmSFxw,nznuV8ViA18nPbdTEujeiQ,5.0,1,0,0,"Excellent. Service outstanding. Attentive and friendly staff meet you and settle you in quickly. They balance the influx of take out orders, walk ins and delivery well. Food was delicious. We had chicken sweet corn soup; BBQ pork and wonton soup; prawn toast, steamed pork wontons; and house special chow mein. All were five stars. Highly recommend."
6MMYwvvqN0c9Q5ZUDQ72Ow,bZ-CFZOQEBWAE6S8GVoQ8w,Rp976b1NTI_U-ONHKDA8yg,5.0,1,0,0,"The pineapple salsa is awesome as well as the con queso dip appetizer.  I have been here several times, mainly because the margaritas keep calling me back :)   Amazing infusions of tequila, and no sour mix....FRESH lemon/lime juice.  Atmosphere is very relaxing.  I love the caliente margarita, and the staff was nothing but welcoming!!!  TRY THE TEQUILAS-you won't be disappointed"
-LmIdmHCbqklBMqda4dsPQ,N9b2gaHVyZhgiZ9rrrboyQ,knU6bqY-X9-P76WFhGHWDQ,3.0,4,3,1,"This place is IN the ghetto. My family wouldn't even get out of the car & sent me in instead of eating with me. I've been vegan awhile and know veg places are usually hard to find. Not on the main roads, etc. I get it. I didnt mind.I ordered 3 different things as I was on a road trip. Everything was great except for the fried sticks. They were TOO fried.But overall a good experience. The staff was very nice and the restroom was clean. I was a happy customer."
dtlQwkMeZPuWqMMj7e572w,0HSv0_ywq6FOLtpe9JjGfA,3J_E0XfGLFAHKnQqIO9rXA,1.0,0,0,0,Horrible service on my friends birthday. Waited over an hour for drinks. Did not id..but food was ok
suoN5R0f0DAmicr8ghp50g,FSFwFA394rExGO4xj057lA,MjpH-uP90jTUp_KqAOiBJg,5.0,1,1,0,Awesome atmosphere. Amazing burger. Super mojito. some dude waiters sound kinda douchey. will be back!
nOLlo2Eq6tUBVDULPZorng,sMsNis9EU9DxEQ5OPXtk_g,OzHvw4etyTwI-3b86iJHUg,1.0,0,0,0,Id give this place no star if i could ... all i gotta say is WORST waitress EVERRRRRRRR.
augvZxRz5EwzWARwpVyqYw,UyOvntRbVLC5C0CQnqBHaw,XX8p5rWG4tNh9HttKpFJNw,5.0,1,0,0,Incredibly helpful and knowledgable staff and stocked with all kinds of plumbing supplies not available at Home Depot or Lowe's.
GlztWRpBP5q1LcdSMpss3w,TD2p4v5FLPVpfL87_DaMcg,UIYr9lJzGMmv_O3vBak8Cg,5.0,4,0,1,I recently got my business cards printed with Inkgenuity Printing and the quality of the cards were higher than what I expected. Jerry was very professional and great to deal with. His service was top notch and I would highly recommend Inkgenuity to anyone who needs any printing done.
duiz8t0dtXVBk-J1WFIgSQ,dIzaU4lD0VvQMJNqC7CwOw,gHqqhP1k-vmrRopjwx_1Vw,4.0,0,0,0,"This was my first time eating at Sushi Time thanks to the popular reviews. I've walked by it many times just writing it off as cafeteria sushi. All of their rolls looked delicious and fresh (went during lunch time). I tried the salmon avocado roll which had 12pc. for about $7. Very good & fresh, will be trying their other rolls!"
3sBhsVwEuuiWZudLzqfzUg,ez6LZjdc0HK8CXTE0TWMjg,kmYpJXadAdelNas6slJ5dg,1.0,1,0,0,"I did not have a good experience at Fine Fit. I brought some of my dresses in for alterations after someone recommended me to go. I was disappointed that my dresses were worse than they were before anything was done to them. When I spoke to her, she sounded like she knew what I needed. However, when I went back to pick my dresses up, they were not what was discussed. I could not wear some of them again. I would not recommend this place to anyone I know."
JJUam1aYh8bgiNl_CrFW_g,DFhGvgYBdF-v-4v48mckkQ,-oCYfB-JL3Yc_RECg4B1Qw,2.0,1,0,1,"So overrated!  It's cool to go once, or just go to Round Rock World famous Donuts. I'll start with the fact that's is incredibly dirty inside here, from the bathroom to the tables, walls , and menus. I don't usually eat sugar so everything should have been amazing, but no. Me and hubby split three donuts which ended up being one since two were so stale and old we threw them out. The only one worth eating was The Gay Bar. It was fresh and full of custard. The double chocolate and the sour cream cake donut seemed like they had been sitting out all day. We would have ordered other selections but most were out. Once and done!  Can't believe there was such a long line. Plus most of the tables inside here had no chairs. The few that did have chairs were very dirty. See you at Round Rock World Famous Donuts!"
pb7D5S_5SfOk0QCIipK_Aw,UqIR7uzIpWh137LhdmMuyw,KXCXaF5qimmtKKqnPc_LQA,4.0,0,0,0,Breakfast at Thierry was awesome. I had the mocha and my husband had the Spanish latte. The macaroons were so delicious as well as the almond croissant. We wanted to order the tuna nicois but was not available yet at 9:20 am
2AArqMkkTmr62Iq9I8bd-w,sYkTpLjYgossR4nn0VZQTA,NE7h2eCXPy36xpSTUUQkHg,4.0,3,0,2,Went to Harry's because I have heard good things. I was not disappointed at all. My girl friend had a flank steak salad. The steak was cooked perfectly for her liking. I had shrimp scampi and was very happy with the portion size and the the flavor was spot on. I love the fact that the owner/chef came out to check on how we were doing and also recommended the banana white chocolate nut cheese cake and I have to tell you that it was the best cheese cake that I have ever had. I told the server that I really appreciate the suggestion. We sat on the bar side because it seemed to fit our style more than the sit down dining room. Prices were very reasonable and for the quality of food I would expect higher prices. I am a big fan of a chef pre set menu and it seems that Harry's does that on Tuesday nights and I am looking forward to getting back in there to try it out. Keep it up Steve and you will see us again soon. thanks for a great meal!!!!
oiVRB-ZKk-dgFgUU818g3g,u0Qjjx7jT1xWbiBn5j2AIA,iWsIEebATIwbQXa4VlYOaQ,1.0,0,1,0,Crappy staff attitude. Botched order. Shitty location. Won't be back. Staff all look like work release.
ptSGKRs04VAgdBzRu6MFOw,BMUSD6STuw31CCaLwtwRjg,JkhXi-3RJtmUTlkjrSdWSw,5.0,0,0,0,"The food is excellent...from sushi to curry to the crab fried rice (my favorite), it's all good. They've been busy each time we've come in but they've always taken care of us quite promptly...though we did have 2 or 3 servers lol. We leave this restaurant happy every single time. The one and only thing I could complain about is that they do not box our leftover food. I appreciate it so much when wait staff takes that extra minute to put our food into containers rather than giving me the work to do. The whole reason we go out to dinner is so that we don't have to do anything. A luxury, indeed! I would tip bigger for sure."
r3IIdYfAhawh5kPUr1lC8g,lbP9WXPeY07815BvOqSAkw,5OAi35OianJzCnIsL8aOFQ,4.0,0,0,0,"Stopped on our way to the Hill Country.  Worth the wait, freshly made fish tacos.  Plan to go soon."
z5ssixHd5JKSuWf8flSmHw,Wk4iucusymo_2HPfWATZ7g,vumWdFpLHvFQhPyIcyj7zw,1.0,2,0,0,"Don't appreciate being skipped by 4 people while waitng on my boy and waiting for my haircut, first time here. Will not be back."
p6yus9fCgX_l8LNTcyyX1w,4BhnHGxFlLmdnSCo6Hw70g,V0g3tNbBlOkfBP0zqzmHZA,5.0,1,0,1,"Holy s***! My skin looks amazing. I have had problem skin most of my life, and only recently have my breakouts been settling down, but i have marks from healing blemishes as well as some blackheads. I also felt like my skin was looking dull and lifeless. Not anymore! After seeing Vicki for an hour it's like I have a new face! I don't think it's ever looked so good. She also introduced me to an amazing mineral powder (less likely to cause acne). I have always used liquid foundation for a full coverage so I was doubtful at first. But it looks and feels so much better than what I was using. I will continue to go to Vicki monthly. Thank you so much!"
hPJG4bbi1RRmtFp5rKyE1w,_JaDrM19c94rO0pKo28mNA,jh07n3CFoc8gskZ8F-2g9w,5.0,0,0,0,One of the best burgers I have had hands down. Love the locally grown ingredients used and the local brews. Super friendly people with a cool vibe.
6oZ5_ywOag2OIP0lbuSwgw,XB6q5Pu0LuXwUO7JCYLICQ,wgvmFqXQYRmMvC6V--ISaA,5.0,1,0,0,"Ask for Amy as a server. She was very friendly and attentive. Great sushi and they put their own twist on things. Delicious cocktails, they don't skimp on the alcohol."
ynHVmWQWMDCWKDDUpLz8Kg,6ako6ogbshAf0RztZI1K7Q,nXatrcdQ4_nfdxIafdKfeg,5.0,0,0,0,"Great sales, really clean, and all the baby items I need! Just moved around the corner from target and I think it made me into the stereotypical target mom, but I can't help it. This target always has the items I need and even a section to pick up groceries. I never used to shop at target and now I'm going about three times per week! Plus the cartwheel app just makes it even better with even more sales prices."
ONjIy7C14RSOUAlxy6WwIg,o4HFY39QmkYyoDsdl1bdnQ,iM1bnJYN0vbiDK6axBCZOA,4.0,1,2,1,"I've only ordered delivery from here. We've ordered a few times and they have been hit-or-miss. Most of the time, the order is not completely correct. A couple of times We got incorrect flavors. Another time we ordered extra sauce the end they didn't come with that. Another time, everything was fresh and perfect. Maybe it has to do with time and day. But we're obsessed with Wing Factory so we will always be back"
ICxTTU3xQQEeYinzAsNmvw,trVXbQ2H1ppfY4eXX_HLvA,S9NvWyHUPsuYK7ObMV43pA,4.0,0,0,0,Great food  love the flavors. Patio is very warm and inviting Miser is very authentic. Good meat choices. Need to focus on cleanliness. Lot of signs of dirt buildupDefinitely recommend for authentic.Ethiopian food
oHji4oxpg2u8OfC9aTHu1w,rMMbWs-ZyXC0QIZogZ1K4Q,bxy3khT-2R66tcdKjFa2pw,5.0,1,0,0,"Best pizza I have found since moving to the greater Boston area, not at all exaggerating. Fresh dough, strong and creative cocktails, lovely and comfortable ambiance, and, most importantly (for my husband and I, anyway), the sauce is absolute perfection. Had the olives and rosemary sea salt bread for appetizers and then meatball pizza along with the beets and goat cheese salad for dinner. Everything was fresh and delicious. Service was awesome. An easy and well deserved 5 stars, no question."
WlH2Qf_yImQPdeEFU9L6yA,ftrzu3BUOq_reMZRe4AtIw,t5nVOUdnY8IZS6eQEfOI_w,5.0,0,0,0,"My friend was so excited to take me here. She's super particular of her broth for pho. The pho was great, lots of different options to choose from! The restaurant was nice, spacious and clean feeling. There is a small parking lot in the back. Authentic, reasonably priced, and good! Give this place a try :)"
3SqHZoAlQ5_muNuTFhfkTA,orXHSUoWcPDWT8aVEePfSQ,K2Kx6v8Yd40Z0feBY3GrpQ,5.0,0,0,0,Amazing place for a haircut - Mo is an artist. I appreciated his attention to detail and the price cannot be beat. My new go-to barber shop - can't wait to be back.
TgGiJbzn1W54EWJVccHTVA,z9HMiX_bMipJrt8Meptaxw,yWwiKlx_SG7eNEEHhv8jIQ,5.0,0,0,0,"Every Zoom+Care experience I have leaves me impressed.  I was also pleasantly surprised to learn they offer de tal care. I love the easy transparent scheduling and pricing, and I love the fact that they have me in and out so fast with insurance coverage and everything. No sitting around and waiting on the doctor. They want you to respect the appointment time, so they respect it as well. You'd think all doctors' offices would work that way. Zoom+Care is the future of medicine."
wdcssMraLzuJm6nW7W-FMQ,N2HBRNm2YhtE1uH42MGjvA,11xQbhZa7MAQu7zydhv-9A,2.0,4,1,1,"I have been to Fore a few times.... never a happy hour, I would like to try that. I have been reading a lot of negative reviews on service here, although my husband and I have never experienced bad service here at all. The only reason I give two stars to Fore is because I am not a fan of the food.We went there for burgers today, (which I rarely indulge in). They were very plain, nothing to wriite home about. On another visit, I had their salmon, which was overcooked, and not too enjoyable. If Fore just picked up things in the kitchen, I would give  it a happier review."
aNlMM2MdKzqxw62ogtRdTw,GOLEfevu_GgxcZjgBhfESg,zBItaudr0zlQ86Gj6CrwAQ,5.0,0,0,0,"By far the best vape shop in the area I've been to. I've been in twice when I was in the area. They were not hesitant at all of me and my girlfriend trying out all the flavors. They took their time, asked question and made suggestions as well. I live in the cedar park area and will go out of my way, just to give them my business."
N3qI58OmFSMtLzFiQDPseA,CViY3KcIpdEeNGk_5uwhVg,Rt5ovP0DT3bF0I7qAlo8dA,5.0,0,0,0,"A fantastic local studio. A gem. I am currently utilizing the New Student discount which is 7 classes for 7 days. It is located in central Hillsdale. Plenty of parking. The studio is beautiful and well appointed with a ton of nice touches.  Wood ceilings, a wood stove in the studio, plenty of props: cushions, boasters, straps, blankets.: a lending library!, sound bowls for teachers. I am a yogi that just moved here from Santa Monica and I found this gem thru Yelp.My first class was with the co-owner ...... male. I will update with name. He was great.  Small world from LA too.   He has a trained voice with strong lungs.My first class here was the back class on Saturday morning.  Definitely not vinyasa but absolutely perfect to focus on the back. I have had many vinyasa classes but this back class was very nuanced and did many poses that I was not familiar with.  Definitely one of the best back focused class I have ever taken.  But definitely not for a sweat.I look forward to updating this review with the other classes I took."
10CzKQE2PBZephICmDoRuw,UV075OaU1grLzka92ntAOQ,unO13ePGXbLmLiGuMCAmVA,1.0,0,0,0,"I went here on a friday and I beat the crowd. I was disappointed when I wasnt asked what kind of pedicure I wanted since there are options. I wanted a Tropical pedicure but the tech gave me a basic. The was no communication from the person doing my services and the whole place needs cleaned. I was sad to see so much dust on everything. We went to her nail table next so I could get gel polish done next. The table and all of the tables around us had dust, nail clippings and was just gross. I can say that i will not be returning due to the whole place needing cleaned. I didnt even see the tech clean the spa with Barbacide or anything for 10 minutes like they are suppose to."
3S2bs1-CFL_jr20OfTnZzw,A1AAoX-us_r-0w7rgTvENQ,EwFdA1bvaiUi_WQqdFeIiw,5.0,0,0,0,Love love love their acai bowl! The best! It's a HUGE portion! Me and two other friends could barely finish the Large acai bowl haha. And the staff are really respectful to people. I wanna try their sit down big ass plate food next time I come!
Y1rosBn4zmuXP909A7OwTw,Z8MQ8HXITQj0715Nmia2yQ,bZiIIUcpgxh8mpKMDhdqbA,5.0,6,1,6,This was the first time ever that i had tried Hopdoddy and I was so glad I waited in line for it!  I came to visit ATX and a few girls and I waited in line for about 30 minutes to eat at this joint.  I love their soco tea it is too good.  I was iffy on trying the ahi tuna burger but boy was I glad I got it after I took the first bite!  It was so enjoyable.  I was so happy when hopdoddy made it's way to Dallas!
shxkbL5J1APUcdHz-cH-Ow,OlZJq794cGTPfYomFo89cA,SVF79s-kCKlc4C2I-ioCPA,3.0,0,0,0,"Since the face-lift the store received sometime last year (early this year?) it's more comfortable to get my nails done here. The prices have not changed much (perhaps a dollar or two more expensive) since the people changed at this store last time around I have really had no desire to go here, unless I find myself drawn to Target and talk myself into getting my nails done, or need to treat myself after a long wait at the RMV."
iDbhVDSUqkl_MIh3k62Eqw,O1V3pNaj6iKrH3zc1riY9g,9hTI2_9upvC5JI0oju1PtQ,2.0,2,0,0,"I'm not sure there's a more romantic establishment than Sissy K's.  It's just fabulous.  Yes I'm being facetious, donkey!  Sissy's is constantly and consistantly the shadiest place I know in the Faneuil Hall area.  And for some reason, people line up for it all night long.  I guess it's the desire to  get spilled on and bust into a brawl late night after dancing on the super sweet dance floor upstairs while sipping bud lights out of white plastic cups.... Classy.So what's good about this place? Uh, you'll definately have a memorable evening watchin this debachle."
